age,income,tenure_months,region,segment,risk_score,num_products,is_premium,usage,engagement,complaint_count,credit_util,y,y_class
27.233125921627085,132060.38860458892,28.632297891954824,West,Mass,51.554807272783385,5,0,7.690645383350205,61.9089958644748,1,0.5426965374799448,155.78910997958184,0
44.20227995403348,,41.07089985031658,Northeast,Mass,70.55559601665296,1,0,16.625952799824542,53.7991282134797,0,0.17420239993105177,331.0479865974837,0
34.041705650198246,28631.512110401996,44.95815757427526,South,Mass,59.565328472907765,0,0,13.221026620243498,79.43052901153372,3,0.34172874534075337,203.13667218247082,0
49.20787211737873,48558.593002820126,38.24579604196766,South,Mass,54.941252268942016,0,0,5.942641779819872,,3,0.11366352196167964,247.7698407567018,0
42.28697149232069,,9.20791108161747,West,Private,82.07001517293493,0,0,10.310651161821013,59.53442119445326,0,0.06747099698958772,1759.7695679936317,0
26.572524702432194,25883.678523414186,3.1415816389872075,South,Mass,68.49281904942839,0,1,20.90608956522801,61.55539913563593,1,0.5155047254620284,-110.72235714882092,0
22.11682285234859,27478.923964148395,10.384467835040011,Northeast,Affluent,56.66864592994648,1,0,28.551221740636276,81.6858704099803,0,0.7590606970715966,128.53488289778474,1
35.05623212390577,41147.829408453435,13.366728879835282,Northeast,Affluent,65.15457027958483,5,1,23.764138746797446,55.78124230652426,0,0.3498275050815193,414.6264800338363,0
38.17397570588868,38326.44690650667,32.852166232369385,Northeast,Mass,54.2169498897643,4,0,20.197462020174203,73.91223297983062,0,0.5091650581656079,3357.5039850220787,0
32.544746229241326,12050.805300627044,24.841306495467503,Midwest,Mass,38.32580069449135,2,0,10.315971020505645,68.94228993514166,0,0.09933035627279395,124.86109055189631,0
61.42352958972212,39825.562491804914,42.74315481482461,Northeast,Affluent,72.80040538598745,2,0,62.52081694244581,61.50288563360658,0,0.6004391174348237,-36.185142650185895,0
32.759775298451146,49937.233207386475,21.291803079467353,Northeast,Mass,65.72690426509726,1,0,50.1007500412467,68.81141354899583,0,0.08887563867541087,121.93805422013207,0
38.581532187080384,26183.084454976044,32.92276620326992,Northeast,Mass,56.29621567118127,2,0,6.125887347857212,54.34696829066848,0,0.06200513877065097,332.69151439339976,0
52.078791397764505,26946.460036235076,40.958298298751764,West,Affluent,67.86448989098646,3,1,5.807493876900791,61.19825777551987,0,0.29177183637973586,121.4929161198195,0
44.84758860779736,78960.93034386082,16.61769945775571,South,Mass,93.82660536688425,1,0,2.8642576635124684,63.26503958792541,1,0.26879942845951904,81.96825467671113,0
45.4337966040463,44534.118530899,50.049316506333646,Midwest,Mass,46.43202885485502,2,0,11.98504629855681,,0,0.5855673479754138,139.69119344594884,1
39.214070525239435,15451.502977531583,25.338168623998538,Northeast,Mass,58.12655380215613,0,0,26.154982359722048,76.73780982420499,1,0.47596162939707576,207.65298451568543,0
31.883823813246032,37962.22139363642,45.42317005046167,Midwest,Mass,48.79754918165792,3,1,17.665528619446032,67.925127764816,0,0.27650714158513406,400.23078480360215,0
66.05310073093024,56056.5483120554,117.54055380365621,Northeast,Mass,83.11637619915062,3,0,6.5037542812699956,54.708810399164605,1,0.6771928117555808,1838.575631298259,0
53.25888506629489,43353.84123015208,11.087375338273903,South,Private,79.87911300094795,2,0,13.64520994900732,74.28402161477578,0,0.6180552953863638,-55.393174465444524,1
54.35878214443904,22074.361358005783,16.032730840175546,Midwest,Mass,47.76790847675894,0,0,2.8056622140512104,74.48097655051009,0,0.12762007818309778,1196.6378136363962,0
54.48313965741771,19632.80413338358,22.177849776751167,South,Mass,73.40418933942303,2,0,23.958992505434374,70.16282437762757,0,0.5955062794165566,106.03414409298317,0
44.31643463017769,36920.78938929183,68.65286274133547,Northeast,Affluent,64.27655781343324,0,0,14.045055235587125,50.6929796937242,1,0.4115050847400846,288.81707137097976,0
42.9192164476146,63558.53447539613,23.53965557554061,South,Mass,78.4992704517076,0,0,27.344678454772364,79.94854108649854,1,0.6235387693327059,20.74969447144484,1
45.79248278931295,59623.73784700878,11.31651435689377,Northeast,Mass,76.0910467455776,3,0,9.789890555970445,,0,0.4272346807754259,-67.00947885986503,0
39.92263412628054,80879.72868207427,12.63913999328809,West,Mass,61.60597531484749,0,1,44.943497709528415,60.45096011409232,0,0.08272570578553545,121.84338142078889,0
13.58471227512079,25796.23185555332,31.315282114809545,South,Affluent,56.357580051122106,1,1,26.96704747309319,42.36100309909868,0,0.10644936812150661,719.2210630282459,1
38.684608902052126,,29.501731847313028,Northeast,Mass,48.629450382631056,4,1,37.603090744563396,47.57181939993707,2,0.26769811146253397,254.18999384644746,1
36.35850072222515,35537.21469613456,24.278651508666112,South,Mass,64.81863195471367,1,0,60.77686391234864,73.03936034784275,0,0.7069438468020841,133.11904037642165,0
16.853728133749033,41789.10798246283,10.095875237424085,Midwest,Mass,59.07289960128379,1,0,20.90559115578164,42.150280875149164,0,0.20267021848819283,402.5129879419152,0
48.13595797685601,186705.74632349558,6.08639048084176,Midwest,Mass,39.114158292039164,3,0,12.572875939933848,64.54055536792548,4,0.3142910974201284,267.18046541265835,0
38.85728483682765,25196.619012954623,22.755598864168196,Midwest,Private,52.51995874359901,7,1,64.771201156571,61.54877518041437,1,0.08856452194980384,308.80509076730925,1
77.62548722400116,33267.913811793915,23.062516864944076,Northeast,Affluent,63.93150251339346,2,0,19.698063483954286,67.02207151548947,0,0.34704031822449316,121.93305815101624,1
44.84048802405785,72972.41770577898,20.449290252793165,South,Private,39.21998618664938,2,0,10.700854253701634,68.66154688184197,0,0.5699951201224457,92.63416474261741,1
60.08818657875692,48027.36224650785,29.132081398903107,Northeast,Affluent,34.369296006998155,6,0,21.410372969827034,67.91004105138924,3,0.324972934528353,280.18004911031625,0
48.61297782388208,23814.486219068738,28.32384747724329,Northeast,Affluent,32.092260146841255,2,1,67.63336432155488,77.70487276369998,1,0.4665420540917648,2231.1579973425955,1
30.516616459291882,18484.46975339747,46.000159180024504,Midwest,Mass,59.58312695632834,1,0,41.280815111862985,46.20249566485418,3,0.6550524907743582,134.05933791703725,0
57.08974278983073,9386.559636799675,45.41833817260041,West,Mass,78.82539704759448,1,0,26.621877679363912,66.246461689036,0,0.40696304851940046,48.784328100789864,0
43.36431074210737,,20.036823805261726,Northeast,Affluent,50.911203069136974,1,0,17.611745283889277,56.330437689131614,0,0.4680012454341699,788.3502522285304,1
37.943621630917626,33346.89023977052,32.57825436353174,South,Mass,37.97500712661328,4,1,11.5856106284131,70.67037285088833,0,0.47844916027553314,18.266563205273513,0
22.04592400002308,47364.70820726588,36.61329777530095,Midwest,Mass,59.93950490846039,0,1,18.274408475633535,62.53629252794673,0,0.38760266428679024,218.26653197186965,1
20.4412470900913,42757.51049423354,20.86743056785564,Midwest,Affluent,46.13896597677078,0,0,29.715538311136438,76.91205613077823,0,0.4199703662204077,124.1263963431079,0
34.369981073500036,76795.24335184121,16.67257269047218,Northeast,Mass,68.6668120529304,3,0,31.247618872929447,86.43512043765568,0,0.31737441293088425,28.89053675054231,0
37.714314850357866,51750.9271921603,81.09008657022001,South,Mass,56.718987666315385,1,0,4.758661152211706,40.79828430341088,0,0.4322072652916138,-21.845631875126475,0
43.42293045077804,39167.39336879342,35.48229827647783,South,Affluent,45.824799649118596,0,0,8.907632335680391,52.24522623939779,0,0.2917451451490339,64.76435776023224,0
51.83068468822507,20247.991070598207,31.331171351193262,Northeast,Affluent,66.4631221557149,2,0,6.173669661109215,,0,0.40307449208655244,42.86890727833319,0
35.25321181895754,54264.96983540812,31.05563545189812,Northeast,Mass,59.837045357077045,4,0,7.452024719477361,78.99772117613837,2,0.6993112630737873,-76.1809366999046,0
33.9521145622122,20254.670263851916,20.742528765930455,Midwest,Mass,42.06259453019011,1,0,21.384380773517478,70.57952568803536,4,0.3297179903256211,98.24134195253546,0
33.39202839388159,68966.74713465568,57.238473853130785,Midwest,Mass,30.8806525694411,6,0,15.485830050510769,,4,0.7212502472551657,151.92933561450423,1
33.27659868194402,45619.57022935058,44.93624870067284,Midwest,Mass,55.58838703504009,3,0,7.182229034231246,45.49123551826968,0,0.18117614238782365,116.29890694048635,0
66.30282520952989,34085.18488467282,20.295178809188045,Northeast,Mass,46.74783740505444,1,0,20.541387554766434,62.665331299997966,0,0.7174064113302776,248.00825394443171,0
42.03099847647603,35379.25543578074,21.541571624434354,South,Mass,64.17827470308364,1,0,17.141701285746418,86.88546185526916,0,0.6085263854395623,87.00586100422922,0
25.572899523583043,9615.299316186745,4.948049210563994,South,Mass,48.05810205198996,1,0,10.00429530418866,60.068951452006466,0,0.20381483640317058,508.5077905666298,0
27.593855723735587,24787.052122713198,41.88309844531582,Northeast,Mass,41.79587493540245,3,0,11.630418900515615,54.576109227010434,0,0.3275201690292048,12.467399417035594,0
48.41184121577501,50755.64995929817,60.83105813377624,West,Mass,37.53781390332121,4,0,7.7415554012886325,57.897053188816976,0,0.3285821205590373,43.893375538783204,0
35.305703795380154,41321.95595606424,27.092446834327298,West,Affluent,58.74208925976779,2,0,6.837790646680947,69.28950131620545,0,0.26077247271305687,218.9276319090153,0
29.871267484547985,2857.4047938599088,17.92532118996904,Midwest,Mass,47.06701000509362,1,0,17.453026156188862,37.08743589481858,1,0.20255993920918772,640.5311376878486,0
47.08447222925716,,28.150818791624037,Midwest,Mass,55.213362049063846,1,0,13.250607484600021,79.43005312562944,18,0.46665062442111815,247.88415856558515,0
40.218957583669386,67605.46424573116,18.243840019409877,Northeast,Mass,49.333937642992545,3,1,23.10567841240184,26.625699379092037,0,0.1796436866268338,178.18501081138083,0
21.399236284819022,12258.774540359103,40.46424022530459,Northeast,Mass,65.76186270793754,2,1,50.687578349174316,,1,0.9488450083710666,-109.97780661643621,0
51.6134068498327,49035.941407366576,34.92218269304598,Northeast,Mass,32.131646453434115,1,0,26.16956805403013,62.2848108399702,0,0.14946883190017995,77.11226003665645,0
38.16802566272605,,102.76684933013192,South,Affluent,77.95219710656173,2,0,11.950032565839395,71.10941366184072,3,0.08264852618887644,200.4915381137527,0
49.18831363777784,29645.461985048973,38.902813526209854,Northeast,Mass,80.7655741279213,0,0,1.265703088976312,54.24097750452105,1,0.1374210082158254,64.21000790010542,0
36.265853423540555,23788.726646283354,36.71000103398348,Northeast,Affluent,46.44693755739463,1,0,1.399998971102363,64.85048960929642,1,0.45260304306880983,318.8380050690141,0
31.125258446372833,54619.002416653915,26.54648033835122,South,Mass,55.22523847291037,1,0,57.166488632183395,67.47891638407916,0,0.15558063852494025,375.87134317641187,0
46.99917212580947,35952.19714046597,27.277516303624097,Midwest,Private,43.050495720127394,1,1,2.833709044212381,36.312583692976844,4,0.37000695998902283,240.2203332478311,0
18.84572679241254,113200.25053928648,27.06434937732414,Northeast,Affluent,61.90587007372151,0,0,12.35822271001498,73.48333328967834,1,0.6729497427155531,471.8700419531272,1
56.49772088166345,,34.042514279298146,South,Affluent,46.906557139143274,2,0,19.716112080415055,52.25485389792213,0,0.8086952675189405,224.54294196452292,0
77.43813065759655,49194.571714722224,18.99604344341825,West,Mass,58.496120442636794,9,0,9.391827894312405,39.814265272693675,0,0.14882628707031628,47.62695836496456,0
42.36254506986835,16682.385570409642,13.767997805605098,Midwest,Affluent,17.241493196331557,4,0,4.254277531949858,63.61687455651113,1,0.3019934270874326,107.42211579885753,1
48.63963333810971,36607.63917494827,16.012020153304036,Northeast,Mass,64.58758724233327,1,0,9.157881506848335,77.2395644978364,0,0.3421338173539878,181.24382529097468,0
37.81367059833334,91938.55222403318,33.75355162793022,Midwest,Mass,65.31810205702813,1,0,40.468324870330484,41.02154169633645,0,0.6016295980261922,335.2544383605974,1
42.29147548663106,18321.20160129312,30.15912359996097,Northeast,Mass,50.55218181044468,5,0,10.342601756555537,79.67569746666153,2,0.4719763616845809,52.83508394541639,0
30.524699781719995,28185.461406857896,63.22460166460443,Midwest,Mass,36.53871845917165,1,0,11.938512197846507,76.87578698478893,0,0.4603082562229066,2610.1455986350156,1
60.30105875315422,57631.95462753775,17.550970631541844,Midwest,Mass,59.284229776163805,1,1,28.813081380402366,51.552293643048806,2,0.07572807389589259,98.03250968642199,0
42.365210236367375,26878.15407355677,18.659811975127795,South,Mass,51.68290868235733,0,0,32.10734818549281,51.09428088760497,0,0.6348361503309468,20.047050095718156,1
25.82616381962528,33559.18285977599,44.6113115813959,Midwest,Mass,59.44698772965804,0,0,6.146110549015634,57.55251889190135,1,0.1320885059169608,134.80465820032063,0
64.0472677910705,36570.32816156071,39.9356305584021,Northeast,Private,69.92891947554423,0,0,18.38675463808125,66.91740051614809,2,0.6218519559346402,201.18243500129788,0
19.549130932185577,45007.762525646925,12.391277955132173,Northeast,Mass,53.66973152039223,2,0,16.42249629719926,48.169934360208764,0,0.2254558331654165,133.80261233160144,1
28.192198501399684,27033.276845390206,38.20435301774748,South,Mass,56.437672809459784,3,0,8.19327922405512,64.42963189058662,1,0.6177804293799892,-116.35918238030023,0
30.38844139309183,124391.50399464775,46.708173175908236,Northeast,Mass,58.57000939832038,2,0,15.069809764539842,62.00255079851811,2,0.4337463811224327,281.96332431228024,0
23.21816313529231,27848.345681704286,23.411772762468026,Northeast,Mass,52.17758445314526,1,0,20.216896414475737,53.207346862001685,0,0.26258267606485153,588.0733462304228,1
40.498523007828986,94430.02869184343,48.16369944533797,South,Affluent,47.77873208574836,2,0,8.328274756751048,63.737571686580004,4,0.236072331740113,37.93970004537796,0
28.5500119536772,88719.84993910594,38.274807083703436,Midwest,Mass,65.46387897042833,4,0,24.00253302989698,53.62445814720835,1,0.09518075060299548,64.96346501797171,0
32.769936843230674,59352.50847004854,46.61377686404723,Northeast,Private,56.63028060095327,0,0,11.689126446827416,75.92974614809906,2,0.11637042784445989,-4.735470964535779,0
30.58811140983261,42891.331741211805,29.538852462753752,Northeast,Affluent,66.18559154341621,2,1,5.7644063479858305,49.94059219339335,0,0.3484668214428726,137.93476019906316,0
33.652419899777136,34744.25536220205,42.98726132405308,South,Mass,55.58259244211003,5,0,38.91335365943198,55.97424316950185,1,0.15009296258227733,388.791457784934,1
40.200865033314216,16340.114558058645,20.13075688507722,Midwest,Private,44.436880282575515,0,0,8.266175439115651,46.022426090453855,0,0.10566318636599742,81.45323265668483,0
34.493462878879484,,52.69584005794704,Northeast,Mass,45.443560795973355,2,1,31.77076851392216,52.288552322618166,0,0.28862924555811226,40.63252863263166,0
35.039055086558726,20826.11991552422,35.17181883586747,South,Mass,54.15822783948411,2,0,20.9523595428455,61.274462654337164,0,0.2930795499364803,611.5865594272942,0
42.00863917137762,27870.822502864947,27.972976494379203,South,Mass,51.46692140241456,1,0,31.744324011535653,54.87990769721979,0,0.6439805876708314,233.50888316418045,0
49.61273530644787,63997.77109503252,22.21236720643205,Midwest,Private,35.95828790027051,1,0,14.281714053546962,47.83088363415036,0,0.5321698366589087,-82.67921877433159,0
31.98563388623819,19992.670597232882,1.5251924610091994,Northeast,Mass,56.541160525239775,2,0,50.77512300177933,65.5548816741645,1,0.3576249482830582,198.54692773767192,0
58.54665954941067,28909.90674521566,25.835758772316673,West,Affluent,61.991245953798895,2,0,52.72366771247279,75.0833007469416,0,0.2516662759113662,-87.54949527510747,0
22.26970480596018,28564.10191468293,7.825201421752344,South,Mass,68.26392539319306,0,1,31.354219444459044,61.568875503673105,3,0.7872504732276923,437.3420155140723,0
38.08018453243191,,53.4958293960535,South,Affluent,46.19274450548709,2,1,9.0902466992173,61.86308567203599,1,0.19220696691880293,42.748788163367706,0
42.29039277324768,166213.43508272036,10.571546862719387,Midwest,Mass,44.134314204427604,0,0,18.25376279354398,81.93389661085946,0,0.07494984597890997,486.69563030712226,1
57.899817595551816,6505.584139645656,15.054737390193843,Northeast,Mass,56.41670882684051,5,0,10.430274524380076,67.34254632244985,0,0.41698919065645446,197.4683871547153,0
59.96616782439573,33550.82610082488,17.142216688603646,Northeast,Private,64.51075182027363,2,0,29.79477646364708,68.74941977100566,1,0.18294671691972647,45.139175091332646,0
63.627567554702324,23749.942194525916,10.802815892776412,West,Private,29.00511905517246,1,0,10.909396330397026,34.66879166868481,2,0.1441452189770906,118.1957248671925,0
50.97594859053329,75376.04803421411,24.485185240439105,West,Affluent,67.42072292993487,4,0,17.717018504613215,83.73969719518543,0,0.7373651894206977,141.41342557909368,0
40.49868380700426,107683.70634155835,23.22212026083603,South,Affluent,67.42622482005606,0,0,26.7964507521807,61.889715848712235,0,0.51886834797974,379.6058119896997,0
30.248622781063542,41712.64108304311,25.975664281431815,Northeast,Mass,79.79182557372158,1,0,65.74400993790248,80.81805392339881,1,0.2721001074055687,261.8604670062971,1
63.1448222092443,24970.206302253693,13.789330650054165,South,Private,28.084543531298603,2,0,17.95021789084497,40.858856248954964,0,0.4414958271853138,-15.36576112430545,0
46.29308999000825,10594.475467616267,36.3517980946022,South,Mass,41.54176548102533,1,0,7.226809671006032,62.051628713431136,0,0.5069442408678778,-109.2752691958176,1
52.139481244410746,17403.884725892993,22.882099011369405,Northeast,Private,64.62700415595276,0,0,15.039396703641671,59.867704794904014,1,0.5712345256356821,199.4460276469845,0
46.09904253675253,85761.3163063451,8.995160920140647,Northeast,Mass,62.32739362183399,1,0,14.11146457279191,59.90663949202274,0,0.20394597707695766,-14.98568987301551,1
45.746026073195274,8904.093613224115,17.01851186944834,Midwest,Mass,59.247239838040024,1,0,22.40242516743653,51.8666300283389,0,0.6727335762170851,82.16704463093588,0
43.95048724679026,47843.94360247476,72.42692807031383,South,Mass,54.556096170843446,2,1,9.878170430256585,50.769898394414376,0,0.5661454456531595,-9.8674158300025,0
34.123184470950626,75409.71371118168,27.932493759250224,South,Mass,35.268541867091265,1,0,13.561760216907224,58.42824423997715,0,0.29398127685062525,223.53232878448276,0
44.09536650420093,31429.43579042323,46.521202965642274,Northeast,Affluent,54.02303323523583,1,0,28.23147677405939,52.44396593646004,0,0.4075691119087674,150.6007854718586,0
35.69402459097546,18044.98963355157,39.04880483832187,Northeast,Mass,56.81194486105473,1,0,15.245307839638675,65.03294640010245,0,0.33391946895959074,41.28454479087111,0
38.06551600810852,18823.29253657022,15.281199248959378,West,Private,45.28324389800159,0,0,12.318863650159042,54.07946666338735,0,0.31832905003532785,70.3929943079054,0
37.26509398438446,9698.00742070956,31.357293827236994,South,Mass,59.25225945199315,2,0,6.188893373627312,63.64228615556867,0,0.38542780327349324,397.36165474756956,0
31.25582602683683,,31.992447326700038,West,Affluent,54.93770819433866,2,0,14.14383673575807,48.76543399302348,0,0.17627831926999596,29.22657575589792,0
37.94430458217159,22223.210936699586,19.40872221184795,Northeast,Mass,69.3257692375135,2,0,3.297148303733442,,0,0.3434642365745118,178.7163804659814,1
43.60802608063145,34363.19024533674,16.946706859147053,South,Mass,79.5762134620517,3,0,16.68508082783894,70.80714397394175,0,0.8173951473895558,145.61255119052316,0
43.308907459483486,25129.19096932274,31.789691459515964,Northeast,Mass,47.465085226815845,0,1,6.999983421247737,68.09293738952168,1,0.2026673984175287,-58.498433389608984,0
49.94537270678756,76815.77123051336,37.56691912552213,Midwest,Private,54.84039569367718,8,0,12.0357902441245,83.07501583585423,0,0.47791029380881456,165.8607673008556,0
40.08793732962912,39942.86792511442,14.928632379159541,Midwest,Mass,55.59456147512938,1,0,20.078194437896048,,0,0.24668492286278998,430.9786712810235,1
55.51422942488008,71780.49067809482,7.500636026093096,Northeast,Affluent,22.252656248519553,0,0,6.432329648227675,60.89012936783604,0,0.29488498960648957,1855.0300635732267,0
42.96351295492099,42297.53633509975,40.40574018009187,South,Mass,52.08564022992767,3,0,28.916625341465096,72.63966985727303,1,0.21608056898501468,-1.673350916231584,0
41.74887414970474,140670.19230457128,37.12124118242774,Northeast,Mass,59.76181760295961,1,0,12.988198340101063,49.0548753775214,0,0.672349183661251,46.204075861593616,0
54.927359574055274,27778.07523496147,13.907696384860282,Northeast,Mass,74.72853496255568,4,0,7.83358948622972,44.52701891838915,2,0.3999026654133879,-84.15800657815782,1
31.22004961398692,27516.02794794714,37.2082268307588,South,Mass,53.46101765464629,2,0,10.734851463158925,71.90386879424501,1,0.7441685748303549,433.61081507339975,0
21.672992279359026,31752.817601887575,10.90407448362268,Northeast,Mass,69.58716688086386,5,1,9.528559348571097,50.044002929028,0,0.32110057221780186,79.76553559108476,0
19.59261216506132,71898.8377520768,9.909554477093476,South,Affluent,50.61695714127072,0,0,91.76614711133021,53.44051154179224,5,0.02664555723349096,161.98067744999452,0
47.93937002266984,,36.162686612751635,South,Mass,54.598186014649556,3,0,9.116182437061719,41.2589477627548,1,0.5326557579473975,251.63309434336344,0
38.86078168351161,29528.360772563192,29.283761379701758,West,Mass,59.32403423626729,2,0,33.72220411797244,80.34964150953357,3,0.5555415104292405,15.536077221933617,1
24.983350226497823,55283.72860663668,51.318386426599,South,Private,30.93237826983936,2,0,9.589472440571779,60.45619536351344,0,0.3616261872624012,275.400508069589,0
75.61853685042117,46072.74065858588,2.7361563266135454,South,Mass,35.83212440707363,0,0,70.45480536892079,61.31761869947814,1,0.3166598547977819,1417.309918627564,0
70.8785990712096,83195.8376754481,31.093789180870935,Midwest,Mass,54.863486853477525,4,0,31.586222850117633,,0,0.5121599598310171,221.12680699164747,0
60.98014078105011,34117.49180212938,6.032379650459967,Northeast,Mass,64.33770597207601,2,0,13.701100998908519,51.17857248376547,0,0.06806381567616288,58.17735975059074,0
35.85408848850714,18929.490184373077,65.23264758288,Midwest,Mass,18.110131255168977,4,0,9.686781512518108,60.35745901200535,0,0.8432901914446808,6.241350203641645,0
38.34079793636627,33028.424341313745,23.40274764785832,South,Private,82.19004578348164,5,1,17.023847914524605,65.0358731056368,1,0.6482059661558612,2010.2206575749044,0
31.260299673196645,41507.953739667144,42.58076705316953,Northeast,Private,58.544391326751445,2,0,24.821730256325818,56.27466727445524,0,0.4396213126474654,285.4716182797779,0
56.70659230425113,25560.73288816613,12.411694712347801,Midwest,Affluent,27.19872743993325,4,0,9.879785023895987,57.31832570139048,0,0.48164626346835854,204.05743362194403,0
51.65752241263788,15389.666780460168,14.740609265146132,West,Affluent,56.72583843296804,1,1,11.435642995474186,62.33196978461771,0,0.44150247941701964,1482.2055590590069,0
47.16577352454776,37238.966452794855,33.67783843612088,Midwest,Mass,54.679730967561234,2,0,7.581025363049326,33.458581883433446,3,0.36665351013814435,131.68609104978145,1
54.77935800615182,17868.520229420494,50.69335320244851,West,Affluent,43.14407441098848,1,0,6.0609966368646075,59.84532018830861,4,0.07851176676103112,78.0226924657524,0
67.22990783395677,26141.34054397747,22.994959817567754,Northeast,Affluent,65.06572994657166,1,0,6.393197821186551,69.51176233333112,0,0.7988545854249481,96.36503029373645,0
52.091094981885135,40127.30487875119,35.11961014331524,Northeast,Mass,67.61054978964293,3,0,15.889440824079232,28.699814678184833,1,0.582309983748563,-96.91395775209199,0
42.320605478291725,20890.846039941538,43.61206386676327,Midwest,Mass,56.096666287398456,1,1,8.55482045855077,73.78165301510815,4,0.49656465127563104,2752.220726550344,0
38.879975780812444,45783.65974640406,14.789617990114593,Northeast,Mass,64.30835439852979,0,0,16.547552500611694,64.48147318221064,0,0.2968695658923038,-91.89008364653722,0
34.04719342516058,25638.278135095898,5.840186278331949,South,Affluent,46.65140882160123,2,0,52.01601864456283,76.4161055057863,0,0.31087011837557876,28.973275880718244,0
